,ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
3487,250.363278910609,36.5032073666982,0.15565512836651,0.101391934,-2.88444431222586,-2.40083947559899,18.08624,18.390553,17.651836
3488,250.500482478314,36.4706558952245,0.19534215140704,0.40410534,-1.02835793146318,-3.31073144107178,19.218657,18.63245,18.057873
3489,250.345203282663,36.4768278815948,0.0881520893864049,0.3015581,-2.51614966702066,-2.07521788975715,19.319176,,
3490,250.501350048482,36.4550653098662,0.275086242082529,0.09653938,-2.83573379630995,-2.35603705593685,17.8965,18.044722,17.355078
3491,250.402773224364,36.3978457804919,0.265280596639067,0.43509275,-4.10736315716019,-1.52256387147842,19.490728,,
3492,250.500076194417,36.447344715452,0.13081848021865,0.19668081,-3.39363257048767,-2.85000806380402,19.023876,18.959816,19.556055
3493,250.464547654251,36.4058273928141,0.148543834704562,0.24855442,-2.91790614730885,-2.60705969006681,19.15186,,
3494,250.41599436917,36.5239024902379,0.157402341212394,0.26578453,-2.86019662958571,-4.42541140865415,19.183636,,
3495,250.499257806698,36.4442887161886,0.139651697895647,0.32535884,-1.73430926566045,-0.305167929193686,19.370457,,
3496,250.342301211573,36.4606307837611,0.200363445336303,0.10030266,-3.13448052309803,-2.08003378840148,17.54843,17.391722,16.609789
3497,250.345878742458,36.4409936666107,0.2153868213949,0.18128455,-3.23205037122439,-1.50770926510741,18.70119,19.032616,18.363123
3498,250.490305022004,36.4930921669332,0.249848040349735,0.7806889,-2.83482667922147,-2.59119445008275,20.46699,,
3499,250.353452374496,36.4927823092489,0.121590360959165,0.555174,-3.30950630589932,-4.70636909527315,19.958538,,
3500,250.446788297001,36.3990461099415,0.109592528834897,0.19380651,-3.2858318786607,-2.55029572772947,18.655111,18.209362,17.53189
3501,250.342345709802,36.4561626778953,0.115163062643953,0.47087896,-3.00618640231287,-3.16552200894723,19.947216,20.236675,19.376698
3502,250.369988305849,36.4113260413158,0.0893100489120153,0.2748999,-3.07848150726842,-2.43993702712248,19.21191,,
3503,250.389962570889,36.4012109620792,0.0644868646597212,0.2326304,-3.4342854172948,-2.70115612853038,19.03646,,
3504,250.358740218627,36.4208717496541,0.18457488878912,0.13986008,-3.22983421023251,-2.66385317769001,18.430525,18.775574,18.136177
3505,250.401068953174,36.3980511868289,0.0674931601593217,0.12461685,-3.64886767103535,-3.06353731890755,17.797087,,
3506,250.472673180794,36.4103962931269,0.110271101162725,0.01688281,-3.47833992208588,-2.43207017691944,14.472593,14.922859,13.844448
3507,250.394987830488,36.3995805998163,0.155181260955868,0.19376859,-3.1791187820283,-1.97373971362533,18.948492,19.127907,18.450968
3508,250.400686484058,36.39811975036,0.16513611585627,0.056072567,-2.74787743606089,-2.16262051953191,16.291975,16.444921,15.52594
3509,250.461991218371,36.515604684195,0.0795778335569999,0.09004173,-2.8463763207838,-2.36429204927734,17.833769,18.106388,17.363588
3510,250.498571498239,36.4416732130235,0.105098024124797,0.22871034,-3.25332584850912,-2.26265177552394,19.058472,19.055483,18.359512
3511,250.372365596175,36.4096366191999,0.231330514729809,0.23012576,-3.54610669461548,-2.53317094518377,19.18818,19.566671,18.895359
3512,250.445906137148,36.5213347618181,0.206128131136179,0.37906098,-3.27509197638902,-3.93557375105059,19.68987,19.70075,18.990713
3513,250.483029747336,36.418500362477,0.141890415168714,0.12647438,-3.24133605721113,-2.74533872575879,18.337858,18.478724,17.8502
3514,250.388899716574,36.5185257635721,0.0590367151443689,0.111528166,-3.06618780590948,-2.18717721761961,18.152065,18.395819,17.739048
3515,250.429928214861,36.5239774847641,0.133917137906135,0.4003278,-1.52732820961166,-2.38322416921558,19.502945,,
3516,250.480485149493,36.5038615509434,0.250137675449368,0.21331492,-3.8471923549009,-2.17905401427193,19.073313,19.277996,18.595325
3517,250.39502879145,36.5205660784214,0.271303642911504,0.16858292,-3.20691767559158,-2.39967051394616,18.865618,19.168476,18.54451
3518,250.351591780627,36.4294522258222,0.209772803884721,0.38298452,-2.56571753049934,-3.94690683997149,19.300367,,
3519,250.440007072889,36.5227032314571,0.182318896437608,0.16618665,-3.42812131421251,-2.37514313750183,18.825298,19.009418,18.469168
3520,250.452697200693,36.5194423356283,0.122123554396152,0.26489756,-2.85840433869225,-2.45659039925895,19.322523,19.179026,18.755732
3521,250.343067243461,36.4706978025392,0.0771556939812145,0.31755108,-3.41499517040202,-3.23358407336116,19.431845,19.833622,19.193851
3522,250.496162102899,36.4358046137798,0.267003280696844,0.21899159,-2.87280025826592,-0.481730494729398,17.930471,17.568045,16.890501
3523,250.495301358609,36.4859046227826,0.141900199588616,0.014906025,-3.21587466238992,-2.70498148506735,14.351035,14.804905,13.710814
3524,250.358592233975,36.4993398529271,0.0755838201739233,0.10574842,-2.78233536935877,-2.5752669909092,18.131907,18.393726,17.73101
3525,250.489441892316,36.4252975471484,0.280702988748106,0.16481087,-3.08599618648339,-2.40059385400974,18.314548,18.570917,17.879414
3526,250.356090796121,36.4966029007152,0.0695166887241517,0.12817965,-3.3267996906189,-3.03918423436759,18.370089,18.611912,17.99925
3527,250.498231847911,36.4402683480243,0.190530982509606,0.2017409,-3.03084409729022,-2.49565070027897,18.997152,19.06129,18.390114
3528,250.450128667416,36.5203180641832,0.128332870481563,0.14331095,-3.19147849625826,-2.41701267514218,18.488594,18.617352,17.996782
3529,250.363483861116,36.4160052049196,0.111960858793087,0.38915446,-3.78809736037034,-2.79117905143857,19.60186,,
3530,250.399217975664,36.3982197941261,0.175772956000111,0.06150572,-3.12945386520594,-2.45977922565203,17.258772,17.615711,16.717798
3531,250.392932065978,36.3999395850456,0.0647478225607706,0.17870285,-3.50229640393572,-2.63899501405234,18.196056,18.056765,17.43675
3532,250.34183327071,36.4605958451463,0.157616527225031,0.10762315,-2.93194640772711,-2.10786110342183,17.893988,,
3533,250.446942702886,36.521284706014,0.21387178940419,0.12705013,-2.93304219355259,-2.36930692288318,18.449186,18.688484,18.07533
3534,250.478310733779,36.4141001871459,0.232630956852336,0.25949928,-2.8766291014183,-2.17956844628867,19.129719,,
3535,250.492675853578,36.42955044771,0.243060829380823,0.20982009,-2.96034917993079,-2.39415378041309,19.089973,19.29193,18.613655
3536,250.346550320617,36.4381561879928,0.0718606784191129,0.1694239,-3.2283129442639,-2.80627878130198,18.780128,19.061403,18.3822
3537,250.344690319626,36.4772324115594,0.107725640319387,0.12175848,-3.32083013712337,-2.78137096644634,18.185799,18.328352,17.70741
3538,250.477785744283,36.4136535217857,0.208933414525317,0.45216691,-2.44967925539076,-3.35996024101843,19.68873,,
3539,250.37581939119,36.5127692941323,0.0594152873863712,0.15088288,-3.14541956620333,-2.1993673795747,18.704132,18.993519,18.298733
3540,250.492105320189,36.4914172334419,0.202302960764888,0.6363955,-1.64985154482628,-1.53810413545313,20.07787,,
3541,250.391230389556,36.4003916093304,0.176137227102479,0.070705846,-3.36956385393493,-2.48897452230237,17.329453,17.671558,16.80205
3542,250.390314983729,36.4006917640363,0.050384385810393,0.11588634,-3.55130291772393,-2.45476847677144,18.17054,18.318926,17.6781
