0.09,9.968,12.191,8.57
0.1,9.675,11.829,8.293
0.103,9.584,11.717,8.207
0.12,9.137,11.174,7.782
0.14,8.726,10.682,7.391
0.152,8.508,10.428,7.183
0.161,8.376,10.273,7.057
0.167,8.343,10.228,7.027
0.171,8.294,10.168,6.982
0.177,8.217,10.076,6.909
0.184,8.089,9.926,6.787
0.198,7.85,9.648,6.559
0.203,7.817,9.604,6.53
0.213,7.8,9.567,6.518
0.222,7.75,9.498,6.474
0.231,7.67,9.399,6.4
0.24,7.557,9.264,6.294
0.248,7.437,9.124,6.182
0.255,7.37,9.041,6.12
0.271,7.307,8.947,6.067
0.286,7.247,8.851,6.018
0.309,7.114,8.665,5.903
0.333,6.98,8.481,5.786
0.359,6.847,8.293,5.671
0.392,6.662,8.04,5.511
0.4,6.624,7.987,5.478
0.424,6.486,7.798,5.36
0.462,6.263,7.488,5.172
0.488,6.111,7.279,5.045
0.5,6.047,7.19,4.992
0.503,6.033,7.171,4.981
0.518,5.95,7.058,4.912
0.533,5.864,6.941,4.84
0.549,5.774,6.817,4.767
0.55,5.773,6.815,4.765
0.569,5.676,6.687,4.685
0.589,5.574,6.551,4.6
0.6,5.519,6.478,4.555
0.605,5.494,6.446,4.534
0.63,5.377,6.294,4.437
0.65,5.285,6.173,4.36
0.65,5.285,6.173,4.36
0.671,5.196,6.062,4.285
0.693,5.103,5.944,4.207
0.7,5.075,5.906,4.183
0.75,4.725,5.445,3.903
0.768,4.674,5.384,3.857
0.8,4.585,5.279,3.779
0.813,4.549,5.236,3.747
0.85,4.45,5.12,3.659
0.852,4.444,5.113,3.654
0.899,4.326,4.976,3.549
0.95,4.209,4.841,3.445
0.966,4.175,4.802,3.414
1.0,4.096,4.712,3.343
1.02,4.056,4.667,3.307
1.05,3.997,4.6,3.255
1.099,3.902,4.492,3.169
1.101,3.9,4.489,3.168
1.149,3.812,4.391,3.088
1.2,3.726,4.294,3.01
1.245,3.658,4.216,2.948
1.25,3.65,4.208,2.941
1.3,3.569,4.118,2.867
1.337,3.517,4.06,2.82
1.35,3.497,4.038,2.802
1.4,3.426,3.96,2.737
1.431,3.384,3.913,2.699
1.45,3.357,3.883,2.673
1.5,3.289,3.81,2.612
1.531,3.254,3.77,2.579
1.55,3.23,3.744,2.557
1.6,3.167,3.676,2.499
1.649,3.108,3.611,2.445
1.674,3.082,3.582,2.421
1.694,3.061,3.559,2.402
1.699,3.054,3.552,2.396
1.724,3.023,3.518,2.366
1.749,2.997,3.49,2.342
1.77,2.972,3.463,2.319
1.774,2.968,3.458,2.315
1.796,2.944,3.433,2.293
1.799,2.94,3.429,2.29
