2.584,-2.708,-1.636,-3.731
2.584,-2.75,-1.597,-3.807
2.583,-2.823,-1.441,-3.964
2.583,-2.836,-1.131,-4.071
2.582,-2.805,-0.838,-4.104
2.582,-2.773,-0.658,-4.103
2.581,-2.755,-0.575,-4.098
2.58,-2.745,-0.537,-4.093
2.58,-2.776,-0.658,-4.107
2.58,-2.843,-1.118,-4.083
2.58,-2.805,-1.539,-3.904
2.58,-2.75,-1.624,-3.796
2.579,-2.789,-1.576,-3.87
2.579,-2.835,-1.363,-4.004
2.578,-2.827,-1.014,-4.089
2.577,-2.767,-0.675,-4.092
2.577,-2.7,-0.439,-4.058
2.576,-2.659,-0.316,-4.032
2.575,-2.633,-0.245,-4.015
2.574,-2.659,-0.329,-4.029
2.574,-2.798,-0.904,-4.081
2.574,-2.811,-1.427,-3.952
2.574,-2.771,-1.553,-3.854
2.573,-2.794,-1.471,-3.915
2.573,-2.818,-1.212,-4.027
2.572,-2.773,-0.812,-4.07
2.571,-2.68,-0.433,-4.035
2.57,-2.601,-0.188,-3.987
2.569,-2.567,-0.086,-3.965
2.567,-2.551,-0.045,-3.954
2.567,-2.557,-0.066,-3.958
2.567,-2.741,-0.707,-4.054
2.567,-2.802,-1.311,-3.977
2.566,-2.781,-1.479,-3.894
2.566,-2.801,-1.39,-3.951
2.565,-2.801,-1.085,-4.038
2.564,-2.737,-0.665,-4.058
2.563,-2.622,-0.259,-3.999
2.562,-2.557,-0.049,-3.96
2.56,-2.533,0.026,-3.946
2.558,-2.523,0.059,-3.94
2.558,-2.513,0.086,-3.933
2.558,-2.725,-0.574,-4.064
2.557,-2.825,-1.238,-4.028
2.557,-2.816,-1.44,-3.955
2.556,-2.818,-1.314,-3.996
2.555,-2.795,-0.971,-4.06
2.554,-2.688,-0.492,-4.034
2.552,-2.544,-0.053,-3.945
2.55,-2.468,0.151,-3.892
2.548,-2.425,0.256,-3.861
2.546,-2.396,0.318,-3.838
2.546,-2.37,0.388,-3.82
2.546,-2.586,-0.236,-3.961
2.545,-2.772,-1.028,-4.016
2.544,-2.784,-1.279,-3.963
2.544,-2.779,-1.136,-3.998
2.542,-2.719,-0.741,-4.02
2.541,-2.563,-0.195,-3.941
2.539,-2.43,0.186,-3.855
2.537,-2.351,0.391,-3.798
2.534,-2.318,0.463,-3.774
2.531,-2.296,0.506,-3.756
2.531,-2.253,0.612,-3.725
2.53,-2.464,0.057,-3.871
2.53,-2.718,-0.823,-4.001
2.529,-2.757,-1.123,-3.973
2.528,-2.737,-0.956,-3.992
2.527,-2.651,-0.529,-3.984
2.525,-2.468,0.036,-3.872
2.523,-2.338,0.391,-3.783
2.52,-2.28,0.532,-3.741
2.517,-2.253,0.594,-3.721
2.513,-2.238,0.626,-3.71
2.513,-2.2,0.723,-3.684
2.513,-2.387,0.248,-3.815
2.512,-2.675,-0.653,-3.986
2.511,-2.738,-0.994,-3.983
2.51,-2.71,-0.814,-3.993
2.508,-2.578,-0.322,-3.936
2.506,-2.394,0.212,-3.817
