0.09,14.717,17.501,13.234
0.093,14.658,17.444,13.175
0.1,14.485,17.272,13.001
0.1,14.481,17.269,12.998
0.111,14.245,17.035,12.761
0.12,14.075,16.868,12.591
0.132,13.754,16.408,12.295
0.138,13.573,16.127,12.132
0.14,13.499,16.018,12.064
0.144,13.403,15.879,11.976
0.16,13.034,15.343,11.64
0.2,12.305,14.332,10.972
0.229,11.928,13.822,10.626
0.25,11.668,13.476,10.386
0.3,11.109,12.76,9.87
0.335,10.816,12.38,9.602
0.35,10.697,12.231,9.493
0.4,10.233,11.652,9.067
0.45,9.765,11.094,8.631
0.5,9.294,10.519,8.2
0.55,8.794,9.912,7.747
0.563,8.703,9.793,7.67
0.579,8.523,9.566,7.511
0.6,8.311,9.304,7.326
0.65,7.777,8.636,6.867
0.7,7.266,8.005,6.43
0.727,6.977,7.644,6.19
0.75,6.747,7.357,6.0
0.8,6.354,6.898,5.659
0.85,5.993,6.48,5.345
0.899,5.664,6.107,5.056
0.95,5.362,5.768,4.788
1.0,5.063,5.435,4.523
1.04,4.845,5.192,4.33
1.05,4.797,5.139,4.287
1.099,4.538,4.853,4.058
1.179,4.15,4.427,3.711
1.183,4.132,4.408,3.695
1.2,4.066,4.335,3.638
1.209,4.014,4.279,3.59
1.212,3.997,4.26,3.574
1.234,3.909,4.164,3.497
1.25,3.848,4.097,3.443
1.3,3.642,3.873,3.26
1.3,3.64,3.871,3.259
1.35,3.446,3.661,3.085
1.4,3.261,3.461,2.921
1.446,3.102,3.288,2.781
1.45,3.086,3.271,2.767
1.5,2.921,3.089,2.625
1.55,2.761,2.912,2.492
1.6,2.611,2.743,2.371
1.649,2.468,2.583,2.258
1.674,2.4,2.506,2.204
1.699,2.333,2.432,2.151
1.724,2.269,2.36,2.1
1.749,2.206,2.29,2.05
1.756,2.188,2.27,2.035
1.774,2.144,2.222,2.0
1.799,2.085,2.156,1.952
1.824,2.026,2.091,1.905
1.849,1.969,2.028,1.858
1.874,1.913,1.966,1.812
1.875,1.91,1.963,1.809
1.899,1.857,1.906,1.766
1.924,1.804,1.848,1.721
1.931,1.79,1.833,1.71
1.947,1.756,1.796,1.681
1.993,1.662,1.695,1.601
2.02,1.608,1.637,1.554
2.038,1.571,1.597,1.521
2.083,1.483,1.503,1.444
2.096,1.458,1.477,1.422
2.129,1.396,1.411,1.366
2.174,1.312,1.323,1.291
2.201,1.261,1.27,1.245
2.219,1.229,1.236,1.216
2.265,1.147,1.151,1.141
2.266,1.146,1.149,1.14
2.351,0.997,0.994,1.004
2.356,0.99,0.986,0.996
2.418,0.883,0.875,0.897
2.493,0.753,0.742,0.774
2.538,0.674,0.66,0.699
2.572,0.612,0.598,0.64
2.63,0.506,0.49,0.538
2.69,0.396,0.378,0.431
2.72,0.338,0.319,0.374
2.734,0.312,0.292,0.348
2.797,0.187,0.167,0.225
2.854,0.069,0.048,0.108
2.902,-0.036,-0.057,0.002
2.943,-0.126,-0.146,-0.088
2.99,-0.241,-0.26,-0.206
3.037,-0.36,-0.378,-0.328
3.084,-0.486,-0.502,-0.459
3.089,-0.5,-0.515,-0.473
3.123,-0.601,-0.613,-0.58
3.153,-0.696,-0.704,-0.682
3.182,-0.789,-0.793,-0.783
3.206,-0.875,-0.875,-0.878
3.231,-0.962,-0.958,-0.974
3.247,-1.022,-1.015,-1.038
3.257,-1.051,-1.05,-1.056
3.262,-1.062,-1.066,-1.058
3.264,-1.062,-1.072,-1.045
3.265,-1.061,-1.076,-1.035
3.266,-1.064,-1.084,-1.029
3.266,-1.065,-1.086,-1.028
3.266,-1.066,-1.088,-1.027
3.266,-1.075,-1.1,-1.03
3.266,-1.077,-1.105,-1.027
3.267,-1.049,-1.075,-1.002
3.267,-1.018,-1.042,-0.977
3.267,-1.011,-1.03,-0.977
3.267,-1.045,-1.059,-1.021
3.267,-1.115,-1.123,-1.102
3.267,-1.193,-1.195,-1.194
3.267,-1.262,-1.256,-1.276
3.267,-1.316,-1.302,-1.347
3.268,-1.358,-1.334,-1.408
3.268,-1.389,-1.353,-1.46
3.268,-1.409,-1.36,-1.505
3.268,-1.421,-1.358,-1.543
3.268,-1.426,-1.346,-1.577
3.268,-1.423,-1.323,-1.607
3.269,-1.415,-1.295,-1.633
3.269,-1.402,-1.261,-1.653
3.269,-1.384,-1.223,-1.667
3.269,-1.363,-1.18,-1.678
3.269,-1.338,-1.133,-1.684
3.269,-1.311,-1.081,-1.689
3.269,-1.281,-1.026,-1.69
3.27,-1.247,-0.967,-1.687
3.27,-1.209,-0.906,-1.677
3.27,-1.169,-0.845,-1.66
3.27,-1.125,-0.782,-1.637
3.27,-1.075,-0.714,-1.605
3.27,-1.013,-0.634,-1.561
3.27,-0.946,-0.552,-1.509
3.27,-0.869,-0.459,-1.447
3.271,-0.788,-0.363,-1.381
3.271,-0.713,-0.274,-1.32
3.271,-0.647,-0.191,-1.268
3.271,-0.595,-0.121,-1.234
3.271,-0.601,-0.12,-1.246
3.271,-0.651,-0.147,-1.315
3.272,-0.718,-0.2,-1.395
3.272,-0.794,-0.261,-1.482
3.272,-0.868,-0.323,-1.567
3.272,-0.961,-0.401,-1.671
3.272,-1.046,-0.473,-1.766
3.273,-1.111,-0.529,-1.839
3.273,-1.152,-0.563,-1.884
3.273,-1.192,-0.597,-1.929
3.273,-1.208,-0.611,-1.946
3.273,-1.285,-0.676,-2.032
3.274,-1.394,-0.771,-2.152
3.274,-1.472,-0.839,-2.237
3.274,-1.55,-0.907,-2.322
3.274,-1.647,-0.993,-2.426
3.275,-1.727,-1.063,-2.513
3.275,-1.807,-1.134,-2.6
3.275,-1.89,-1.207,-2.689
3.275,-1.972,-1.279,-2.779
3.276,-2.047,-1.344,-2.86
3.276,-2.159,-1.442,-2.983
3.277,-2.082,-1.377,-2.898
3.279,-2.013,-1.316,-2.822
3.279,-1.942,-1.255,-2.744
3.28,-1.874,-1.197,-2.67
3.281,-1.807,-1.138,-2.596
3.281,-1.736,-1.077,-2.519
3.282,-1.662,-1.013,-2.438
3.283,-1.585,-0.945,-2.353
3.283,-1.505,-0.876,-2.267
3.284,-1.422,-0.805,-2.175
3.285,-1.337,-0.731,-2.082
3.286,-1.25,-0.656,-1.986
3.287,-1.164,-0.582,-1.89
3.288,-1.078,-0.508,-1.795
3.29,-0.976,-0.422,-1.681
3.293,-0.897,-0.357,-1.59
3.299,-0.838,-0.318,-1.515
3.302,-0.824,-0.313,-1.493
3.328,-0.905,-0.394,-1.576
3.368,-1.041,-0.528,-1.712
3.409,-1.17,-0.651,-1.846
3.413,-1.182,-0.663,-1.859
3.424,-1.212,-0.688,-1.893
3.447,-1.266,-0.728,-1.958
3.451,-1.275,-0.735,-1.969
3.46,-1.327,-0.767,-2.037
3.462,-1.393,-0.816,-2.116
3.463,-1.454,-0.865,-2.187
3.464,-1.522,-0.92,-2.264
3.464,-1.6,-0.986,-2.351
3.464,-1.621,-1.004,-2.373
3.464,-1.683,-1.057,-2.443
3.464,-1.75,-1.114,-2.515
3.465,-1.73,-1.098,-2.493
3.465,-1.714,-1.084,-2.476
3.466,-1.72,-1.088,-2.483
3.467,-1.836,-1.188,-2.611
3.468,-1.951,-1.287,-2.738
3.468,-2.048,-1.371,-2.844
3.469,-2.138,-1.449,-2.943
3.47,-2.227,-1.525,-3.04
3.471,-2.315,-1.598,-3.139
3.471,-2.401,-1.667,-3.236
3.472,-2.484,-1.733,-3.331
3.472,-2.566,-1.796,-3.424
3.473,-2.645,-1.856,-3.515
3.473,-2.723,-1.915,-3.605
3.473,-2.797,-1.966,-3.693
3.474,-2.869,-2.015,-3.779
3.474,-2.942,-2.065,-3.865
3.474,-3.007,-2.1,-3.947
3.474,-3.071,-2.133,-4.028
3.475,-3.13,-2.156,-4.105
3.475,-3.184,-2.168,-4.179
3.475,-3.237,-2.179,-4.253
3.475,-3.279,-2.166,-4.319
3.475,-3.318,-2.146,-4.382
3.476,-3.351,-2.111,-4.441
3.476,-3.376,-2.06,-4.493
3.476,-3.397,-2.0,-4.543
3.476,-3.406,-1.912,-4.58
3.476,-3.415,-1.824,-4.618
3.476,-3.411,-1.714,-4.643
3.476,-3.406,-1.602,-4.664
3.476,-3.39,-1.475,-4.676
3.477,-3.36,-1.328,-4.671
3.477,-3.324,-1.166,-4.662
3.477,-3.261,-0.967,-4.624
3.477,-3.223,-0.856,-4.599
3.477,-3.265,-0.983,-4.626
3.477,-3.316,-1.141,-4.657
3.477,-3.339,-1.245,-4.663
3.477,-3.342,-1.259,-4.664
3.477,-3.334,-1.219,-4.663
3.477,-3.309,-1.115,-4.654
3.477,-3.288,-1.048,-4.641
3.477,-3.242,-0.91,-4.612
3.477,-3.11,-0.535,-4.524
3.477,-3.064,-0.414,-4.491
3.477,-3.061,-0.404,-4.489
3.403,-2.713,0.188,-4.191
3.402,-2.609,0.401,-4.113
3.402,-2.572,0.466,-4.084
3.402,-2.772,0.067,-4.237
3.402,-3.118,-0.827,-4.481
3.401,-3.07,-0.69,-4.449
3.4,-2.938,-0.338,-4.358
3.399,-2.811,-0.025,-4.265
3.398,-2.734,0.144,-4.207
3.396,-2.683,0.249,-4.167
3.394,-2.652,0.31,-4.142
3.392,-2.641,0.33,-4.133
3.392,-2.126,1.263,-3.727
3.391,-2.493,0.598,-4.021
3.391,-2.684,0.241,-4.167
3.391,-3.031,-0.601,-4.42
3.39,-2.985,-0.474,-4.388
3.389,-2.848,-0.13,-4.289
3.388,-2.734,0.131,-4.205
3.387,-2.646,0.315,-4.136
3.385,-2.623,0.36,-4.119
3.383,-2.609,0.383,-4.109
3.381,-2.599,0.401,-4.101
3.38,-1.986,1.511,-3.612
3.38,-2.405,0.753,-3.949
3.38,-2.623,0.355,-4.117
3.379,-2.96,-0.426,-4.368
3.378,-2.914,-0.308,-4.335
3.377,-2.782,0.013,-4.238
3.376,-2.667,0.262,-4.151
3.374,-2.611,0.373,-4.108
3.372,-2.59,0.413,-4.093
3.369,-2.574,0.441,-4.08
3.366,-2.563,0.458,-4.071
3.366,-1.86,1.725,-3.507
3.365,-2.353,0.839,-3.907
3.365,-2.596,0.399,-4.096
3.364,-2.917,-0.328,-4.335
3.363,-2.868,-0.205,-4.299
3.362,-2.741,0.095,-4.205
3.36,-2.624,0.339,-4.116
3.358,-2.582,0.419,-4.085
3.355,-2.547,0.481,-4.056
3.351,-2.528,0.511,-4.041
3.347,-2.516,0.53,-4.031
3.347,-1.675,2.046,-3.35
3.346,-2.314,0.904,-3.875
3.346,-2.555,0.462,-4.062
3.345,-2.864,-0.211,-4.294
3.344,-2.811,-0.081,-4.255
3.342,-2.689,0.192,-4.163
3.34,-2.592,0.389,-4.089
3.337,-2.538,0.486,-4.048
3.333,-2.5,0.551,-4.017
3.329,-2.486,0.577,-4.006
3.324,-2.477,0.592,-4.0
3.324,-1.486,2.371,-3.189
3.323,-2.222,1.061,-3.798
3.323,-2.504,0.54,-4.019
3.322,-2.81,-0.092,-4.251
3.32,-2.762,0.019,-4.216
3.318,-2.637,0.29,-4.121
3.315,-2.56,0.439,-4.062
3.312,-2.491,0.557,-4.008
3.307,-2.465,0.61,-3.988
3.302,-2.447,0.642,-3.974
3.296,-2.432,0.667,-3.962
3.295,-1.307,2.678,-3.037
3.295,-2.129,1.218,-3.72
3.294,-2.463,0.607,-3.986
3.293,-2.757,0.016,-4.209
3.291,-2.716,0.109,-4.177
3.288,-2.591,0.369,-4.082
3.285,-2.517,0.503,-4.026
3.28,-2.454,0.618,-3.977
3.275,-2.412,0.695,-3.944
3.268,-2.387,0.737,-3.924
3.261,-2.371,0.763,-3.91
3.26,-1.039,3.126,-2.803
3.26,-2.03,1.383,-3.637
3.259,-2.409,0.695,-3.94
3.257,-2.707,0.11,-4.167
3.255,-2.659,0.211,-4.131
3.252,-2.553,0.424,-4.049
3.248,-2.466,0.577,-3.982
3.242,-2.404,0.696,-3.935
3.236,-2.353,0.785,-3.894
3.228,-2.33,0.825,-3.875
3.219,-2.315,0.848,-3.862
3.219,-0.755,3.601,-2.555
3.218,-1.942,1.53,-3.563
3.217,-2.346,0.792,-3.887
3.215,-2.652,0.206,-4.121
3.212,-2.601,0.312,-4.081
3.209,-2.514,0.48,-4.015
3.204,-2.426,0.639,-3.948
3.197,-2.345,0.786,-3.885
3.19,-2.295,0.872,-3.844
3.181,-2.272,0.91,-3.825
3.17,-2.258,0.933,-3.813
3.17,-0.468,4.082,-2.304
3.169,-1.855,1.69,-3.489
3.168,-2.281,0.89,-3.831
3.166,-2.59,0.312,-4.068
3.163,-2.546,0.401,-4.034
3.158,-2.469,0.54,-3.976
3.153,-2.382,0.705,-3.91
3.145,-2.282,0.88,-3.83
3.137,-2.237,0.962,-3.794
3.126,-2.204,1.021,-3.766
3.114,-2.175,1.068,-3.741
3.114,-0.152,4.61,-2.028
3.113,-1.678,1.992,-3.337
3.112,-2.216,0.995,-3.776
3.109,-2.525,0.418,-4.013
3.106,-2.499,0.466,-3.993
3.101,-2.413,0.621,-3.927
3.094,-2.31,0.814,-3.848
3.086,-2.218,0.982,-3.775
3.076,-2.179,1.056,-3.745
3.064,-2.138,1.126,-3.71
3.05,-2.108,1.174,-3.685
3.05,0.312,5.369,-1.616
3.049,-1.453,2.371,-3.144
3.048,-2.133,1.131,-3.705
3.045,-2.474,0.488,-3.968
3.04,-2.442,0.544,-3.943
3.034,-2.355,0.707,-3.877
3.026,-2.23,0.934,-3.779
3.017,-2.148,1.093,-3.714
3.004,-2.064,1.238,-3.645
2.99,-2.02,1.311,-3.609
2.973,-1.988,1.363,-3.581
2.973,0.936,6.367,-1.057
2.972,-1.235,2.75,-2.957
2.97,-2.005,1.333,-3.594
2.967,-2.41,0.573,-3.911
2.962,-2.376,0.631,-3.884
2.955,-2.29,0.799,-3.82
2.946,-2.152,1.057,-3.711
2.934,-2.022,1.29,-3.606
2.92,-1.939,1.44,-3.537
2.903,-1.896,1.52,-3.502
2.884,-1.864,1.578,-3.474
2.884,1.622,7.464,-0.44
2.883,-0.937,3.263,-2.699
2.88,-1.871,1.565,-3.48
2.876,-2.336,0.67,-3.844
2.87,-2.31,0.723,-3.826
2.862,-2.194,0.942,-3.736
2.851,-2.041,1.229,-3.615
2.837,-1.885,1.522,-3.487
2.821,-1.801,1.683,-3.419
2.801,-1.752,1.772,-3.378
2.778,-1.713,1.841,-3.344
2.778,2.439,8.775,0.296
2.777,-0.45,4.078,-2.271
2.774,-1.711,1.846,-3.342
2.769,-2.261,0.773,-3.777
2.762,-2.219,0.85,-3.745
2.752,-2.084,1.11,-3.641
2.739,-1.878,1.501,-3.474
2.722,-1.72,1.809,-3.346
2.702,-1.627,1.983,-3.269
2.678,-1.536,2.145,-3.191
2.651,-1.454,2.288,-3.121
2.65,3.938,11.069,1.68
2.649,0.128,5.054,-1.763
2.645,-1.433,2.329,-3.103
2.639,-2.151,0.925,-3.679
2.63,-2.112,1.007,-3.65
2.618,-1.921,1.371,-3.498
2.602,-1.678,1.847,-3.302
2.582,-1.466,2.254,-3.127
2.558,-1.273,2.601,-2.964
2.529,-1.153,2.814,-2.861
2.496,-1.051,2.995,-2.773
2.495,5.743,13.741,3.351
2.493,1.236,6.849,-0.771
2.488,-1.005,3.082,-2.734
2.48,-2.01,1.138,-3.555
2.468,-1.937,1.276,-3.497
2.451,-1.667,1.812,-3.279
2.429,-1.346,2.441,-3.016
2.401,-0.981,3.106,-2.708
2.368,-0.718,3.574,-2.482
2.329,-0.449,4.027,-2.247
2.284,-0.207,4.436,-2.034
2.283,9.103,18.363,6.518
2.28,3.219,9.997,1.034
2.272,-0.046,4.711,-1.894
2.26,-1.724,1.618,-3.308
2.241,-1.591,1.877,-3.199
2.215,-1.214,2.627,-2.89
2.182,-0.579,3.783,-2.351
2.14,0.165,5.059,-1.703
2.091,0.717,6.001,-1.215
2.033,1.348,7.025,-0.648
1.967,1.954,7.994,-0.1
1.967,15.688,27.042,12.845
1.963,7.575,16.209,5.084
1.955,2.297,8.54,0.209
1.942,-1.19,2.592,-2.85
1.923,-0.896,3.133,-2.602
1.896,0.044,4.806,-1.793
1.862,1.44,7.147,-0.555
1.819,2.692,9.125,0.57
1.769,3.945,10.965,1.722
1.71,4.995,12.491,2.69
1.644,6.034,13.993,3.651
0.77,29.972,29.961,29.979
