,ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
4586,120.08321294449773,-61.30200026554914,2.047975152997171,0.027586188,3.5433688684266116,-13.753912397508248,15.864676,16.624153,15.011133
4587,119.30097142732974,-61.34581669504319,1.5373093055969589,0.09071946,-5.057042349951424,15.505651156863006,17.868408,19.209345,16.73938
4588,119.5908465906154,-60.36916031627601,1.928679487134409,0.030723305,-2.9548381270692587,18.4264507409275,16.120735,16.975662,15.214326
4589,120.25716475388462,-61.243164218540585,2.438550788428404,0.020411775,-4.38965747913838,11.143271528245412,10.359996,10.460066,10.168201
4590,120.54596143088996,-61.03834226050098,1.2729695544597979,0.31602097,-2.2383156704456866,3.380350652546414,19.579903,,
4591,119.81918133434351,-61.35173412769534,1.6654556531130271,0.055486508,4.0804162761305225,-1.6651495874958282,17.273836,18.409485,16.22873
4592,120.57805347536072,-60.755122218503,2.474794697600851,0.0423093,-4.339518607580263,11.724805548263912,16.636372,17.665846,15.630413
4593,120.28235231755613,-60.50522651943643,1.560047727991144,1.0775665,-3.931048390765571,5.382725636731737,20.828548,21.157467,20.017979
4594,120.60617461113623,-60.86565156581307,2.073039828675764,0.964975,-8.27891111629754,12.553933221298628,20.77781,19.647982,18.61343
4595,118.87025946381488,-61.226303451884775,2.5324371180892298,0.07424839,-4.047319525941707,11.217061145353457,17.688322,19.04248,16.536072
4596,119.74054900797637,-60.37475335190033,2.373313743838586,0.1372425,16.374570054276855,21.989662780156856,18.77212,20.237896,17.594357
4597,120.40086863265743,-60.56974792598901,2.0330051791194066,1.0113453,1.1585263032866204,5.046037914891737,20.587862,,
4598,120.0281892016579,-60.41894158458765,2.4798833611405997,0.018038334,-5.034321224680566,11.629819838185385,10.76962,10.92293,10.495919
4599,119.54205315059446,-60.368926594190185,4.196545699396187,0.01935843,-18.254545361706725,10.946189029461456,15.136663,16.238169,14.0943775
4600,120.04520050855626,-61.31264370189381,1.0295495000989714,0.91696507,-4.412084145063974,5.142021234188419,20.698008,21.037466,19.614033
4601,118.59168998075712,-60.995938455724904,1.1550032253885536,0.11221853,-5.283289355375905,12.573694286094337,18.377369,19.51128,17.373482
4602,119.3936173721664,-60.37696160966595,1.0183341624809095,0.4099344,-7.790989498905321,10.573682343272463,20.228924,21.065382,19.385826
4603,118.58453377967565,-60.98252735829753,2.365141846602813,0.2465879,-3.800349393493761,11.181062353715976,19.485077,21.030787,18.194294
4604,119.40135115067226,-61.35808676263887,2.4603589367195173,0.040278725,-4.889541445084733,11.57426796558683,16.492315,17.507086,15.495684
4605,119.17906377997849,-60.40911883414271,1.2064784553662682,0.5850374,-9.554144378588042,6.102209157791073,20.559206,21.176828,19.557817
4606,119.5034217976096,-60.36948859463524,2.752970258416703,0.2890111,13.497139611095685,-18.774045764395822,19.911442,21.13992,18.668226
4607,118.7589160489448,-61.16652002215796,1.2602269218139346,0.8366598,-3.7698974494331723,12.772066479184838,20.677698,21.287483,19.510067
4608,118.601501369832,-61.01523974617894,1.0257115953283678,0.06656861,-0.8516253663135008,3.962272577246369,17.676868,18.603533,16.749964
4609,120.26154141325243,-61.24310720897766,3.568442999455319,0.25795126,-8.004716290469048,12.67379614410735,16.633202,17.506138,15.386214
4610,119.75563183688885,-61.35943067174832,3.675156996159467,1.7025189,-5.529774424989389,6.504343564485028,20.90466,21.295086,20.232403
4611,120.5998239240999,-60.93827995575891,1.2812692954019316,0.29035038,-4.347978022257605,1.2661946447063175,19.80622,20.80012,18.883825
4612,118.66739543241708,-61.09607089514905,1.1428495247685473,0.010134205,-6.530589348362872,4.089168020975227,12.524687,12.897337,11.969689
4613,118.55834372713784,-60.8366212484376,2.3536923417101865,0.11452675,-4.707804452447469,11.152556391933933,18.33148,19.883646,17.116217
4614,120.08091417654308,-60.430573704127404,1.0312828183542293,0.13577195,-2.423361544074769,28.073808249640486,18.565313,19.931635,17.474356
4615,119.78291249363811,-61.357698474881595,1.269986880508561,0.12832566,-11.93677055656704,12.009212456966978,18.723871,19.915047,17.660786
4616,120.60726675611325,-60.91253420715455,4.719120921200822,0.10107285,-14.944554780416034,8.541528113102679,18.15437,20.098505,16.805984
4617,119.03664971890636,-60.44416685386521,1.3662846272548859,0.18974127,0.4382671232252182,-9.969038871717476,19.250978,20.525888,18.12586
4618,118.88294790197031,-60.502108032607026,1.1918863120448329,0.4829798,-1.493443557605353,10.359593763213276,20.487446,21.921885,19.430721
4619,118.60837264555634,-60.71048458997692,1.4053657840225453,1.6134491,-5.221557759908095,5.044063771187238,20.800264,20.751587,19.926886
4620,119.48395027576426,-61.36551386992847,2.500855727135506,0.034150228,-4.011827907457407,11.435173568577133,10.365406,10.482055,10.148031
4621,118.58971812991136,-61.001071043373386,1.9669055118969507,0.6243812,-2.216999735296392,4.928997695699644,20.596334,20.993866,19.4997
4622,120.20110714649542,-60.46799565068866,1.3377685093861682,0.058852244,-3.504777957345966,14.026242346608086,17.283003,18.236826,16.338284
4623,120.27887772094464,-61.23787219097549,1.2263098365677174,0.055775527,-9.263375004197963,-3.3168515142163932,17.190042,17.995419,16.314955
4624,119.45351733818057,-61.364091870051844,2.1509527039383425,0.12929708,-2.507417141199312,-8.503558053849058,18.595469,20.22982,17.37353
4625,119.77509448846294,-61.359362181934685,1.2124937403064693,0.23057021,-10.539576815122658,15.96185629297001,19.609291,20.600288,18.532919
4626,120.23871355923069,-60.48239687249854,3.1103112798188,0.8405251,-1.0528947328984166,-5.946839029127382,20.509075,21.32885,19.224884
4627,120.59994877438861,-60.79261232703609,1.681257073522144,0.41015902,-2.141684704417729,1.63104716462465,20.14196,21.078588,19.017721
4628,119.15680573298222,-60.411423159638325,2.2967064379308932,0.15936933,-4.946837596195216,11.710552286113414,18.940392,20.731142,17.711906
4629,118.85308553602106,-60.515475630414294,1.5926177919726385,0.20564935,-11.944535197480972,15.627565939983814,19.313282,20.882963,18.122269
4630,119.67773297366772,-60.36780554828379,2.3715358478683353,0.19883804,-4.367391501891431,11.140359027274684,19.270128,20.941608,18.034512
4631,118.89086233507362,-61.240044063734665,1.2186405560833098,0.7114494,0.7996388416075482,0.7739921336716671,20.635351,21.866127,19.449242
4632,120.33849996510241,-61.209871577188075,1.4669663728746152,0.47098222,2.8638961919044252,-4.4121742212503,20.285656,21.100252,18.729033
4633,120.16017816529647,-60.45293335983156,1.0454026123525442,0.012903277,0.3428490117415046,1.7429815532691055,13.865102,14.1659,13.397842
4634,118.8323980023385,-61.21251534729599,1.1638003496936116,0.34469718,-2.587697965015326,6.60294975287789,19.97152,20.562403,19.218697
4635,119.19190560479682,-60.40359302062223,2.3758013347410554,0.039309062,-4.241604999626278,10.900888450838064,16.675848,17.746584,15.647754
4636,119.17993681120748,-60.40598974286004,1.380656370598915,1.20455,-1.3706501990582247,3.3440915900169825,20.828335,21.16322,19.926825
