0.09,14.028,16.4,12.664
0.099,13.223,14.995,11.973
0.1,13.157,14.885,11.918
0.113,12.508,13.921,11.357
0.12,12.223,13.523,11.11
0.14,11.665,12.814,10.61
0.16,11.261,12.331,10.24
0.2,10.656,11.635,9.678
0.25,10.098,11.014,9.153
0.3,9.659,10.532,8.736
0.35,9.286,10.128,8.381
0.4,8.882,9.678,8.003
0.45,8.404,9.138,7.564
0.5,7.849,8.488,7.073
0.509,7.742,8.361,6.981
0.55,7.256,7.787,6.563
0.6,6.731,7.185,6.103
0.607,6.659,7.103,6.04
0.647,6.264,6.656,5.693
0.65,6.239,6.629,5.672
0.668,6.072,6.442,5.524
0.692,5.863,6.208,5.338
0.7,5.791,6.128,5.275
0.702,5.775,6.11,5.261
0.726,5.569,5.881,5.081
0.749,5.385,5.677,4.919
0.75,5.376,5.667,4.911
0.773,5.188,5.463,4.741
0.795,5.013,5.274,4.582
0.8,4.974,5.233,4.547
0.809,4.901,5.154,4.48
0.832,4.71,4.95,4.305
0.849,4.569,4.801,4.176
0.858,4.502,4.729,4.115
0.877,4.341,4.558,3.967
0.894,4.19,4.399,3.827
0.899,4.149,4.356,3.789
0.909,4.057,4.259,3.704
0.923,3.931,4.127,3.588
0.936,3.812,4.0,3.477
0.947,3.704,3.888,3.378
0.949,3.686,3.869,3.361
0.954,3.634,3.814,3.313
0.968,3.503,3.677,3.191
0.979,3.387,3.556,3.083
0.989,3.285,3.451,2.987
0.999,3.164,3.326,2.871
1.001,3.145,3.307,2.854
1.005,3.087,3.247,2.797
1.012,2.993,3.153,2.705
1.018,2.901,3.061,2.611
1.022,2.838,3.0,2.545
1.024,2.812,2.976,2.517
1.029,2.717,2.887,2.412
1.033,2.635,2.815,2.315
1.036,2.568,2.76,2.23
1.039,2.514,2.721,2.156
1.041,2.475,2.698,2.094
1.042,2.448,2.688,2.045
1.044,2.434,2.692,2.009
1.045,2.431,2.707,1.984
1.046,2.435,2.728,1.967
1.047,2.441,2.749,1.955
1.048,2.424,2.748,1.92
1.048,2.406,2.736,1.896
1.049,2.355,2.695,1.836
1.049,2.347,2.687,1.827
1.05,2.269,2.615,1.742
1.051,2.163,2.514,1.631
1.052,2.065,2.421,1.529
1.053,1.952,2.311,1.411
1.053,1.836,2.199,1.292
1.054,1.723,2.089,1.176
1.055,1.611,1.981,1.061
1.055,1.501,1.874,0.948
1.056,1.385,1.761,0.828
1.056,1.271,1.651,0.711
1.057,1.164,1.547,0.599
1.057,1.051,1.439,0.483
1.057,0.942,1.333,0.37
1.058,0.835,1.23,0.259
1.058,0.726,1.126,0.146
1.058,0.62,1.024,0.036
1.058,0.518,0.926,-0.071
1.058,0.412,0.825,-0.181
1.058,0.307,0.726,-0.291
1.058,0.204,0.628,-0.399
1.059,0.101,0.53,-0.507
1.059,0.0,0.435,-0.613
1.058,-0.098,0.342,-0.716
1.058,-0.195,0.251,-0.818
1.058,-0.289,0.162,-0.917
1.058,-0.353,0.102,-0.984
1.058,-0.332,0.121,-0.962
1.058,-0.262,0.187,-0.887
1.058,-0.212,0.233,-0.834
1.058,-0.251,0.196,-0.875
1.058,-0.349,0.104,-0.979
1.058,-0.448,0.012,-1.083
1.058,-0.544,-0.078,-1.184
1.057,-0.644,-0.17,-1.29
1.057,-0.738,-0.256,-1.391
1.057,-0.836,-0.345,-1.496
1.057,-0.928,-0.429,-1.595
1.056,-1.021,-0.513,-1.696
1.056,-1.111,-0.594,-1.792
1.055,-1.2,-0.673,-1.888
1.055,-1.287,-0.75,-1.983
1.054,-1.374,-0.827,-2.078
1.054,-1.457,-0.901,-2.168
1.053,-1.539,-0.972,-2.258
1.053,-1.62,-1.043,-2.346
1.052,-1.719,-1.129,-2.455
1.051,-1.816,-1.213,-2.562
1.05,-1.894,-1.28,-2.647
1.049,-1.986,-1.36,-2.749
1.047,-2.077,-1.436,-2.85
1.046,-2.168,-1.514,-2.951
1.044,-2.257,-1.588,-3.049
1.043,-2.342,-1.658,-3.145
1.041,-2.426,-1.725,-3.239
1.039,-2.509,-1.791,-3.333
1.037,-2.587,-1.853,-3.422
1.034,-2.665,-1.914,-3.511
1.031,-2.744,-1.975,-3.6
1.028,-2.822,-2.035,-3.689
1.025,-2.895,-2.09,-3.773
1.022,-2.966,-2.144,-3.854
1.018,-3.033,-2.192,-3.931
1.017,-3.05,-2.204,-3.951
1.017,0.174,0.54,-0.372
1.017,0.144,0.512,-0.404
1.017,0.133,0.502,-0.416
1.017,0.125,0.494,-0.424
1.017,0.12,0.488,-0.429
1.018,0.116,0.484,-0.432
1.018,0.113,0.48,-0.434
1.018,0.11,0.476,-0.436
1.018,0.107,0.472,-0.438
1.018,0.105,0.468,-0.44
1.019,0.102,0.465,-0.442
1.019,0.098,0.46,-0.445
