ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
73.2407638,12.65062302,16.97692629,0.6314614,-71.2586629,-68.6197391,14.776675,15.896377,13.113033
66.98692335,19.06069583,16.97797729,0.021073252,82.54904554,-27.30096642,10.797335,11.4800005,10.00271
67.41287399,22.88256246,16.98181159,0.018911948,82.77793358,-35.54097842,10.853678,11.539753,10.052672
66.82772736,13.91883859,16.98972159,0.034058556,-46.30261664,-10.95596612,15.130323,16.832554,13.878071
65.98658445,18.63879538,17.00977578,0.03798898,88.85242073,-26.58739569,15.451751,17.226803,14.181191
59.3435342,14.97244552,17.01108006,0.021000199,106.2133335,-25.04696072,13.128927,14.311932,12.00657
73.72680587,16.1783643,17.02478247,0.015219491,141.4818001,-106.5395827,10.563334,11.185421,9.810603
67.79632194,11.24440069,17.03035251,0.016752554,41.22194882,2.41413298,8.573483,8.888335,8.087241
70.71766818,9.996389186,17.03405583,0.026490446,74.2915996,-6.370343717,14.34482,15.8890915,13.1393795
69.78859398,15.79955346,17.03915531,0.4236803,35.47695219,-63.6746775,5.0554695,5.114541,4.947712
59.94911018,12.56245463,17.04500264,0.018569082,46.82462911,-91.22335552,13.481202,14.880153,12.316615
65.50583659,12.50993863,17.06579615,1.4965633,23.06269035,69.14806203,20.512583,,
72.66456841,17.08115856,17.08013132,0.07223878,157.0439365,-147.2145159,14.962382,16.2769,13.586841
71.68302747,17.73858773,17.08258434,0.043388963,51.89076723,-1.657942551,15.750601,17.5065,14.38678
74.025861,21.89780907,17.0894833,0.061103042,67.99257355,-38.30200366,16.167444,18.157043,14.845621
72.29652027,17.71532183,17.09387723,0.017603401,70.31095359,-25.07244842,12.998946,14.216582,11.903597
77.09969051,17.04027946,17.11011096,1.1949948,-26.80842539,17.1852647,20.450928,21.823467,18.892088
73.68230051,12.35200442,17.11552066,0.020330679,90.12829161,-42.73613329,7.001126,7.2783165,6.556311
73.62082285,12.45074275,17.12834552,0.02048812,90.73579599,-42.27736987,8.515416,8.847632,8.0139885
75.47517678,10.83406962,17.14634302,0.38676846,-28.80142795,-27.9564888,13.965224,14.613114,12.072719
60.72301291,16.52607507,17.15778012,0.025725836,216.2969466,-12.60353668,14.2412615,15.706952,13.057583
71.11855347,17.85297243,17.20652796,0.029391633,73.42114673,-26.49715334,14.538817,16.17734,13.30953
71.45301437,25.58488001,17.21708018,0.07685947,21.49701711,-147.5100867,11.148205,11.962595,10.263563
71.73366676,21.7549289,17.22077851,0.38769156,232.150589,-109.5075026,19.448673,21.174011,17.894636
67.37860273,26.67133315,17.22255869,0.020880833,82.9097406,-48.34247276,8.994286,9.371529,8.448111
62.21098082,16.40216476,17.22278374,0.03315736,-140.9937559,-71.05739871,15.09831,16.72092,13.871618
66.91340054,15.12621871,17.22446476,0.1966201,-73.91832307,-7.684441209,17.146345,19.726217,15.679311
65.99832612,11.38299678,17.23497013,0.025534606,87.69329603,-7.790997513,13.916038,15.406645,12.724404
65.43627079,14.40690151,17.23690191,0.38869703,-34.86215438,48.33004004,19.340849,20.918299,17.834772
60.40399682,18.72284767,17.23897535,0.024123177,328.3595184,-1105.331115,14.590434,15.576783,13.61483
69.90317995,13.12246445,17.24331727,0.019440982,236.1135962,-142.1401895,8.763728,9.140387,8.217439
76.88548329,18.33927317,17.25165394,0.16863245,4.902777661,-178.2894804,17.810926,20.392595,16.364359
71.09725925,19.02701489,17.25471653,0.7996575,74.21943739,-31.88300554,20.224928,21.761492,18.671894
75.95757712,19.47356789,17.27112969,0.0847187,-8.345996802,-142.0106983,16.927221,19.130621,15.5546055
61.5957114,14.40249438,17.27612252,0.0593429,57.64969651,66.32259231,7.199268,7.421578,6.7693644
69.27193384,20.718012,17.27736664,0.021332331,79.41213471,-31.54728092,13.992728,15.503748,12.795541
72.81387592,9.400847075,17.28491202,0.025534438,-32.13270861,-65.76881573,14.742308,16.196804,13.565552
67.78020066,18.36073027,17.2909903,0.018116308,46.29131996,-110.939537,13.522226,14.684092,12.45124
65.85317814,15.69443184,17.29473126,0.32515645,47.73315923,-294.7906754,18.732473,20.847925,17.210468
71.68296968,17.73833715,17.30593119,0.3682945,59.82262854,-5.66165844,18.382862,,
62.71393006,14.63898109,17.31701285,0.016871745,-117.4115404,-164.833463,13.672,14.950273,12.550399
67.90998218,23.04222783,17.32047132,1.1289858,0.882777245,-1.129582443,19.907522,20.082268,18.617596
71.43484796,24.82285371,17.33392027,0.042676825,-160.3179757,-126.1928458,15.8211,17.603592,14.553359
66.49615053,23.68362651,17.33574494,0.029434651,57.16609487,-49.22616611,14.522903,15.909786,13.370446
64.21563073,12.72300819,17.35301313,0.023589311,325.6800903,-133.2797893,14.548188,15.8664465,13.412093
68.92587759,23.89912656,17.37829502,0.025105346,50.58489861,-65.77527188,14.395543,15.930951,13.191157
65.01879905,19.86562637,17.38107079,0.34686103,73.74138054,-151.9346899,19.375998,21.490437,17.790749
64.44609715,17.94298396,17.39785943,0.1315033,20.71540201,-41.2712486,12.4351,13.691996,11.315427
73.94480329,21.24715559,17.4325008,0.026892105,75.87131801,-32.00106067,14.819613,16.520397,13.569905
68.98146815,16.12271232,17.43423674,0.044044316,-21.69068693,-157.1355205,15.112911,16.6931,13.87608
58.9195639,13.8414449,17.44237065,0.051810563,74.40541088,-63.9434161,16.027376,17.844004,14.745068
66.0536814,16.37883257,17.44985412,0.023748498,89.65812351,-21.96979322,8.081527,8.372159,7.6212482
59.87216125,21.27982483,17.46936504,0.11060823,28.61745298,-80.87776485,17.193703,19.489168,15.810882
67.64871161,20.39941032,17.47697865,1.5849868,7.746744838,0.456664599,19.998446,20.992434,18.212614
67.64578394,15.73388014,17.4851691,0.39863008,100.5864826,-25.25690426,8.67361,9.112667,8.063278
69.22631559,24.4987272,17.51089936,0.053434983,79.84808463,-41.71396121,15.67829,17.534227,14.388505
71.95175472,14.6230744,17.52198352,0.04408419,-25.15509823,-180.604753,16.035162,17.942024,14.724491
76.77949301,16.34464506,17.52473264,0.01827877,16.18125758,-65.71706554,13.7624,15.206531,12.583584
66.9638074,15.15245508,17.5302011,0.15210076,-87.52172546,-5.715471142,9.680758,10.123952,8.980775
75.27066754,23.38536095,17.56283004,0.019956807,156.7628311,-18.4658139,13.5603075,14.786505,12.459341
67.63429602,19.02832264,17.56688415,0.02561678,-2.806597934,-67.30754128,11.414366,12.221296,10.534904
63.53426605,9.406643357,17.57539184,0.012218501,105.8027858,-11.90323908,10.650703,11.323706,9.86529
73.84268349,22.96771617,17.60108935,0.018193617,-25.51702963,78.66805718,12.852785,13.948739,11.811828
73.29650158,11.17021102,17.60430695,0.04267978,-29.03787377,46.80846209,15.911073,17.728733,14.624402
65.50408037,12.50937162,17.60917445,0.018399226,29.92527565,64.86616098,9.086867,9.433907,8.565004
69.29719467,20.71941375,17.61585756,1.6227489,6.507059908,-9.968794938,19.93797,20.109636,17.950197
67.23415492,20.8774758,17.61638631,1.3751937,22.8333582,-4.199349085,19.73789,20.568161,17.884815
68.12109321,17.90455398,17.61850761,0.02320965,72.92448839,-19.22269671,14.141921,15.713322,12.929109
61.17425004,22.08166969,17.61944196,0.18534274,93.06683077,-58.4956461,4.065172,4.595212,3.387941
58.71651982,13.79045142,17.64675233,0.018571133,130.9350116,-97.87525266,11.035399,11.739787,10.223687
74.73779431,12.33318625,17.65292146,0.07451346,-47.750206,-35.19504626,16.885206,19.063921,15.519676
61.62923554,18.1964241,17.68242958,0.022545379,205.117161,-132.8099692,14.28253,15.869367,13.062592
72.14945922,18.77065278,17.68490561,0.01838317,-91.65572148,-8.002786342,13.625644,14.839176,12.534564
65.42347449,10.77161883,17.68979332,0.018593498,-31.31314423,-11.79075103,8.534999,8.849326,8.04695
73.46664498,20.41911646,17.70446318,1.3647783,7.330835971,-7.078468648,20.336012,20.83209,18.426334
59.492898,12.23678123,17.71233757,0.042967506,222.145044,-83.9178027,15.885338,17.77965,14.58666
67.70808449,16.18443688,17.72314977,0.05791299,59.34617621,-144.6989791,16.438404,16.543774,16.258549
60.26211711,20.70180796,17.73106637,0.13472591,-15.3256829,-134.7996482,17.546206,20.200966,16.111692
62.18046109,23.07269137,17.76080531,0.14748208,216.0133142,-170.7049877,17.805786,20.575144,16.36031
77.77459042,17.39891797,17.7725215,0.014910702,32.06318234,-70.69591898,8.96982,9.348141,8.421435
74.25312975,13.91226556,17.77889563,0.0158489,68.13803207,-18.38058693,10.48802,11.132268,9.721299
65.85826456,17.89534898,17.78096847,0.04011067,140.8387752,-145.8650883,15.695655,17.516804,14.41575
70.57759457,17.91036483,17.79272831,0.99112505,80.62806088,-30.07511261,20.339417,21.31245,18.799568
69.5397288,16.0332172,17.82091434,0.42222348,84.96662185,-8.793861363,5.7026787,5.8634815,5.4269037
76.67942472,14.08423046,17.83121882,0.046543326,-10.71562029,-124.0551825,7.247788,7.450274,6.752167
74.72399905,10.55401536,17.86435333,0.015643656,57.53188569,-153.6548809,10.56086,11.160606,9.825774
66.54581487,14.14836423,17.87623395,0.11342878,77.36002958,-285.2292498,17.174969,19.623913,15.788794
66.53517423,19.9918483,17.87919302,1.4739066,15.11135008,-6.034724553,19.70183,20.41884,17.967007
62.24112755,20.46085157,17.88990845,0.054074988,-66.04905689,-208.8441611,14.969941,16.712217,13.7051735
62.60014145,14.98614932,17.90172621,1.1974609,110.2464438,-13.05948321,20.523191,21.5734,18.939947
73.93058397,15.35920486,17.93456927,0.036942896,-93.06415171,60.49397551,15.378233,17.103506,14.129749
63.47639069,15.83577168,17.93737775,0.55581903,139.3655524,-17.71736581,15.67278,17.02559,14.003628
61.35131484,14.934236,17.93778669,0.016913285,52.18970092,-258.8012539,10.20327,10.762796,9.495622
60.84574374,19.29213466,17.95063559,0.022462554,50.76583688,56.62394088,14.086261,15.417238,12.948285
76.44087583,19.93130712,17.95450351,0.027546749,7.885152865,-261.3478224,14.711422,16.169334,13.535867
72.09392893,20.86187073,17.96078059,0.12742883,76.78854226,-37.08834914,17.22654,20.161547,15.755024
70.18368789,15.48520394,17.99531229,0.32975107,103.0573326,-14.92819868,16.900528,19.053476,15.438224
67.09797617,14.74088878,18.03161164,0.5235755,96.55267155,-15.77217173,5.8225656,5.985173,5.528178
74.84481736,14.99398794,18.03610585,0.06126782,-18.10118894,-140.338616,13.254865,14.618853,12.1022005
69.54075062,15.457654,18.0863258,2.445939,4.683160308,3.444539878,20.690704,21.10147,19.692781
68.73090742,14.05780219,18.09008952,0.016212983,-2.588190429,-181.6849675,13.11472,14.341247,12.01424
74.09247641,13.51426919,18.09035044,0.12631278,-74.40773925,-44.90936769,3.7191608,4.344914,2.9813063
66.48458335,22.58185108,18.0974365,0.037431546,57.47780383,-34.38143762,15.415481,17.341858,14.112293
73.25536557,23.48651475,18.09796399,0.015845537,123.4370237,-109.2041289,10.169468,10.742591,9.454095
64.27463086,11.63774747,18.10520091,0.015428802,304.855633,-45.42674257,12.556533,13.498984,11.59418
75.2107109,21.99481075,18.11021495,0.01747509,-39.92052863,-57.34706611,13.22674,14.413055,12.145972
65.7283101,14.95795008,18.11129163,0.016987342,-92.22600504,-122.5644284,12.915172,14.019311,11.871502
65.62766802,15.22016741,18.11368489,0.019181447,93.53061497,-16.99658904,13.449509,14.812053,12.300375
65.12288816,21.37854595,18.12616311,0.2943544,96.87145525,-36.69919771,14.102385,15.755391,12.7938175
63.04156323,12.38505882,18.14145497,0.040169477,-12.02444143,-260.4197414,15.51742,17.17845,14.274019
71.08276688,17.0087331,18.14966617,0.018500065,3.854309715,-83.90745935,13.722979,15.086763,12.572054
75.70190507,13.63263963,18.15223564,0.0515915,66.22537806,-17.09799453,16.16491,18.249275,14.827374
73.93004379,15.35885755,18.15888646,0.520879,-92.79404404,56.13930969,19.681623,20.461393,18.00338
65.52180071,13.97973408,18.16452287,0.6709295,91.3713556,-16.27706575,20.198435,21.67263,18.658182
61.76390706,15.9850921,18.18748226,0.018136228,-82.89730913,-261.5528953,11.9806595,12.943875,11.008465
67.57141394,26.3737385,18.19733092,0.03824255,86.76498794,-50.20339536,14.940813,16.737465,13.667838
68.52256354,14.21747714,18.199448,0.03027507,85.349151,-16.90461789,11.629388,12.533035,10.6908245
66.25155355,11.97785818,18.21416272,0.02612663,43.9938892,-15.37470005,8.270116,8.581948,7.791878
71.5221084,15.88988054,18.22214845,0.035907544,76.81043036,-25.39764412,15.085872,16.898335,13.807769
74.36514027,13.94513872,18.22559923,0.036599323,70.16429259,-18.10592335,14.9890375,16.72248,13.732754
64.11140477,8.432779454,18.22792274,0.017573863,-78.2864546,20.10855789,13.86816,15.022161,12.804898
60.75779874,21.76424948,18.22801984,0.044843413,-5.129659096,26.22690487,15.663285,17.468353,14.390011
69.81913778,15.91788555,18.23082989,0.19464661,81.92573483,-20.19515376,4.641709,4.7120986,4.4777966
65.21265428,18.9231843,18.23256223,0.2264035,-55.4095222,-172.275119,18.633886,19.193554,17.920431
67.60020696,17.49958783,18.23571003,0.48884928,78.77906972,-28.80434803,13.654834,14.803478,12.06086
71.85949802,23.05073896,18.23667066,0.015913824,78.82800022,-41.27525733,10.30257,10.901463,9.567541
67.6879353,22.629903,18.27237647,0.045457654,80.1099412,-33.98859718,13.54072,15.051003,12.343375
60.7751809,11.14518914,18.27528459,0.02576695,-45.09525352,18.78145381,14.506033,16.05644,13.295226
69.539886,11.31806172,18.29532719,0.39258534,90.70177485,-14.25741439,14.694978,16.427656,13.309615
74.36252649,22.01734036,18.29629001,0.08356421,68.56372014,-39.23459825,16.395458,18.308672,15.031957
61.67174034,13.70636717,18.30058539,0.043082472,228.8942951,-233.7841792,15.611272,17.485844,14.315357
72.58000496,24.65284735,18.31853789,0.01874814,33.07078471,28.11863356,12.811352,13.857767,11.796416
64.92345262,20.64953643,18.3235964,0.031933613,146.8680575,-107.9234199,14.999049,16.570595,13.7886505
74.1658652,21.69588858,18.34072145,0.03844938,-47.61575097,-153.4956681,15.102245,16.508965,13.789479
71.98697487,19.02455026,18.34730694,0.023642486,80.28975645,-35.07722793,13.1662655,14.682902,11.95619
66.25145306,16.98478765,18.35602153,0.018641857,91.12098371,-24.70689374,9.9699745,10.507507,9.283397
69.00076087,16.54067138,18.35639851,0.46534148,96.04014816,-27.07931862,10.310301,11.045899,9.446431
65.87712191,24.40521877,18.36722177,0.022665894,92.87763401,-42.62956416,7.0662723,7.2880716,6.6856365
59.88047884,21.08045823,18.36742559,0.29807302,73.52371259,-28.78155115,18.83412,21.599503,17.280294
62.50838505,23.70328919,18.37991315,0.025069823,28.52209726,-28.99416513,13.53592,14.958585,12.36534
75.77426597,21.58977916,18.3851061,0.17715909,67.39141152,-40.95750272,4.583001,4.664591,4.4400234
68.89682543,10.17022664,18.39008449,0.10243581,59.51098935,-53.29790832,7.694555,7.960719,7.2608967
69.73925749,14.10547704,18.39083692,0.2979256,91.53597064,-20.4228422,7.8071556,8.126095,7.318473
74.45659284,14.00210929,18.39954767,0.019928046,69.76552077,-18.04014237,8.710996,9.07243,8.180771
64.77453821,17.57303078,18.46193743,0.17455138,95.77299889,-24.04610478,15.879586,17.987646,14.541792
68.18932038,25.09254916,18.48182744,0.03824691,88.90178299,-46.53667097,15.238331,17.056047,13.960554
69.07862255,22.2708083,18.48517998,0.07692035,93.473491,-146.8838067,16.392221,18.376863,15.075105
71.49608799,15.98498249,18.50411116,0.15005255,-59.75033041,-68.96818174,14.973545,16.462809,13.706898
70.71776953,23.3393871,18.51626764,0.021061944,80.66514329,-43.78059899,13.738723,15.251948,12.538884
68.29399901,11.38268288,18.52950911,0.01906402,180.7888038,-72.02599978,13.464093,14.756951,12.340931
74.20072835,18.34033931,18.53486763,0.01735183,21.69185045,-82.04201933,13.775815,15.276193,12.579876
68.03343845,17.66467569,18.53542949,0.16145062,95.46967051,-36.05450818,16.6356,,
71.98634796,19.02375674,18.54485946,0.017611543,73.4854776,-30.96015608,12.542093,13.698652,11.466713
61.05387091,18.99560993,18.54882129,0.03675067,108.4417945,-26.06368641,15.043557,16.829268,13.7688875
64.54541929,23.28448451,18.55128401,0.019089123,93.805067,-38.71571408,9.168365,9.687997,8.457889
75.78221049,13.73058997,18.56201303,0.020328179,66.30418693,-18.04263777,8.791766,9.165581,8.249125
74.20303145,18.33492987,18.56966378,0.07442545,22.4499905,-82.73998571,16.823689,19.07965,15.453783
66.31113668,18.97345597,18.56970803,0.03217943,97.28108106,-28.8876075,11.957183,12.925601,10.876818
70.80770368,24.09217675,18.59310849,0.39552847,14.9959762,-17.5327227,18.612938,18.838034,16.733374
66.60873856,8.648025816,18.59747272,0.024002573,172.3166734,-77.32968197,14.581472,16.124914,13.376075
72.98835696,9.87258045,18.6034868,0.050006688,20.70802915,-28.11749703,6.7309475,6.926641,6.3831663
58.82923989,19.94757217,18.61758653,0.029052226,-31.21785737,-78.70600839,15.016357,16.462002,13.839817
69.74621454,15.75094696,18.62562446,0.049276788,28.47239403,-39.38532992,15.625179,17.337353,14.358775
70.48905605,8.591772672,18.65986177,0.0378047,231.078056,25.7914952,14.949712,16.471714,13.750728
76.57525591,17.8162775,18.66425133,0.01968776,64.45239899,-31.24373106,8.630073,8.989019,8.103597
61.58647238,19.02734774,18.67360298,0.036665883,108.7896971,-28.42676625,14.501776,16.316483,13.217518
59.81676859,19.53804817,18.67641946,0.052880432,57.15185489,-6.377829348,11.167994,11.924468,10.20382
63.24234783,25.93507888,18.67792177,0.3740039,235.7736062,-139.9432027,19.382648,21.682184,17.866892
65.75006043,13.3161995,18.68050242,0.018491894,95.68905943,-13.3993387,12.676082,13.895167,11.576103
64.54567053,23.28420227,18.68244031,0.14288814,108.7283746,-42.55958788,13.4680605,,
71.3860559,16.59813698,18.69174259,0.036154293,79.70560421,-27.94963204,15.285325,17.20633,13.977422
59.8493389,12.54724959,18.71774257,0.2485537,78.25836643,-11.57271985,18.580137,21.328129,17.052639
76.89602332,14.65381416,18.74628842,0.055176675,66.68529085,-20.05090138,13.532322,14.889068,12.21087
64.47625964,21.53608897,18.75137695,0.025139809,341.7261814,-112.1245571,11.647933,12.601994,10.671613
75.77987702,19.01782676,18.75290463,0.024783092,67.11762902,-34.35313912,11.215612,12.057723,10.318615
68.70917415,20.39441935,18.76046076,0.23803496,110.1858093,-22.61785361,10.571909,11.33721,9.715917
61.84162263,19.19356185,18.76831341,0.06295938,101.6967926,-131.3690938,14.614426,16.101011,13.394629
74.26652054,14.19122682,18.77293908,0.015321756,-132.8742298,-54.38107811,10.411718,10.979151,9.698517
75.31409577,16.98247243,18.77764092,0.029528532,76.79919145,-45.32936246,14.447609,16.005768,13.238288
70.80738729,24.08883165,18.79044162,0.026251242,14.15701779,-19.27898667,6.02485,6.2909336,5.5932145
68.83521692,19.46291308,18.79775402,0.6350393,180.6369878,-39.34866154,20.124807,21.441154,18.594223
66.3339521,23.10848136,18.80154835,0.016706966,93.31241783,-40.35541509,12.030182,13.054795,11.023706
66.92021719,16.24860786,18.80554415,0.02423533,92.26337778,-21.21159229,14.2993765,15.886161,13.080908
72.95529042,17.27359906,18.81407577,0.1459121,71.57492773,-28.47473813,10.851177,11.570442,10.0299425
69.63898324,16.75931771,18.81521527,0.14065406,159.1463838,-64.56207075,18.093939,20.852427,16.629248
71.37065538,7.823100931,18.82951568,0.018941144,45.046884,47.14885779,13.67512,14.942503,12.565341
74.0699161,21.36702415,18.83180688,0.02141149,74.24494122,-39.44735804,14.021905,15.593824,12.806357
69.95410805,17.79276985,18.83213309,0.027678598,75.04603355,157.6947104,14.827179,16.559217,13.56844
70.80308384,15.31483019,18.83389701,0.08935434,50.9507318,-23.70658568,12.755198,13.935274,11.661604
75.20543434,15.44993259,18.83460975,0.01592128,18.30693053,-58.71584342,10.362152,11.089655,9.527621
73.73414005,10.46361014,18.84926177,0.06356825,345.5576601,-250.7110998,16.720282,16.87953,16.428152
63.64921794,20.65631444,18.85992613,0.058110617,198.42472,-189.5391157,16.38905,18.391178,15.067295
69.71024385,16.28699343,18.89584281,0.050680585,134.0686118,-226.7216278,16.108124,18.105192,14.77572
66.97163058,20.98133557,18.90205232,0.13117006,92.74131361,-36.70499762,17.618279,20.206932,16.166212
61.84221535,19.19350665,18.90217582,0.030533254,99.04723174,-137.1151129,14.373311,15.792221,13.164557
76.11724404,19.4423306,18.91060198,1.6656088,2.806221826,5.976565066,20.595839,,
74.31214718,21.17780385,18.91246065,0.1325662,-79.7206339,-53.67641874,16.505985,18.715097,15.059805
71.90507647,10.23296676,18.9166453,0.019420149,81.24595286,-8.063240019,13.719419,15.214689,12.526278
64.7420256,16.78972572,18.93101023,0.022865247,102.9873947,-327.9489428,14.053024,15.425308,12.893571
73.18880026,14.62296087,18.93633415,0.024450243,199.8379951,-37.61998637,7.366807,7.674071,6.8838015
65.1571681,8.879694459,18.95356977,0.069829896,-80.96664433,-76.80972611,12.617974,13.196118,10.94603
59.59434007,18.15034659,18.97948886,0.022000695,47.25264268,-505.7639738,14.527359,15.844301,13.392861
68.27141408,23.55481969,19.00096495,0.17215304,99.20005825,-50.75846037,14.91631,16.838543,13.609737
73.45940164,24.1410436,19.01237309,0.03188608,29.85181309,-56.29986831,15.036227,16.556074,13.8389435
68.10728842,8.451004797,19.01512796,0.2510024,198.4131661,-302.4665736,19.067026,19.748182,18.263376
68.17103557,19.11333235,19.02878835,0.018293487,90.54830253,-33.45052173,10.12441,10.713506,9.398879
61.42284382,19.52162968,19.05424038,0.02335565,7.887654237,-24.73567258,13.990629,15.446304,12.80681
70.51932185,11.9204186,19.05581216,0.015248106,85.23579175,-10.89551403,12.453204,13.6032505,11.384804
72.22312448,25.3440458,19.06106348,0.04241492,-99.27829355,-52.49064892,15.60074,17.402674,14.328886
70.70385207,12.20875412,19.08663671,0.020219555,82.33920578,-227.5468917,7.2417154,7.5872717,6.727378
59.53387268,12.15407756,19.09710521,0.017099554,-18.21170184,-83.4615676,13.496222,14.816208,12.360018
77.79074781,15.81584332,19.11674986,0.3976499,48.20111571,-41.80594059,11.273573,12.244992,10.253677
68.10814935,8.450575971,19.1182262,0.07281275,199.219419,-308.9576632,16.610102,18.72084,15.266658
64.48201074,14.54618936,19.12017018,0.027308645,101.5284232,-16.23276631,13.750528,15.255603,12.54831
62.65986304,20.03959048,19.1202516,0.016533483,40.7537322,-214.6838925,12.229612,13.20101,11.246515
73.85630993,11.88416585,19.12229552,0.13650264,71.79842749,-66.5741846,15.11991,16.868267,13.861012
66.99717393,18.75895053,19.12817305,0.023379557,94.5277553,-27.93732934,12.942235,14.446476,11.743436
70.61540952,13.70199978,19.13105769,0.02835267,152.3654524,33.56636502,14.678431,16.383656,13.429454
58.82856855,16.74261679,19.13320958,0.28180543,160.6516587,19.98884299,18.447124,20.634924,16.925331
62.65910001,20.03894089,19.13764421,0.017136455,35.11772746,-219.1405457,12.301873,13.285975,11.311354
59.78600173,15.75578226,19.17919926,0.0363442,-3.199789959,-244.9902916,14.455729,16.10838,13.221444
73.48351028,22.92845105,19.18654356,0.051089745,62.99793056,48.57411611,15.54037,17.4996,14.232949
71.3321101,13.57421627,19.19446877,0.2673921,87.72377289,-9.913271814,12.024581,13.282336,10.888195
68.63451075,15.82746608,19.1962673,0.024968268,90.27940472,-20.41792655,9.416291,9.876807,8.79175
64.01018821,7.822601145,19.21583637,0.3014208,154.9898033,-139.3394455,17.156126,19.371283,15.368503
63.68892769,19.06383619,19.22192113,0.03633473,103.6500637,-28.38343609,14.965482,16.72568,13.701721
66.90245867,19.44576744,19.23114535,0.37491736,96.80087524,-38.77380877,14.238761,15.934162,12.9031315
73.09978874,10.7193817,19.24090392,0.024458895,79.12718853,-9.106933862,11.950686,12.976039,10.934982
66.45571421,15.52115273,19.24494209,0.26939544,118.9040005,-10.0636302,11.395764,12.382901,10.404058
74.29351053,24.59512227,19.28573333,0.017903654,139.4933923,-268.4310617,12.322115,13.4028225,11.288613
70.57882633,17.6938331,19.29722537,0.019925946,86.24014967,-30.23765976,13.7573,15.27889,12.556229
66.30695339,17.26807655,19.31283635,0.1931356,107.2612005,-27.18842532,11.998245,13.481207,10.796188
60.2661392,18.0210004,19.31466619,1.4142513,15.73350864,-1.234415531,20.247883,20.909792,18.322721
73.95478503,24.36248471,19.32531316,0.017549336,74.02715073,-50.00418551,13.73327,15.218934,12.545413
76.32307988,19.48053757,19.35682204,0.199498,215.0074526,-87.86842519,18.663008,19.243452,17.984264
69.31109402,11.32406515,19.36441012,0.026083047,90.76659598,-10.42262354,14.648657,16.323631,13.406223
73.08069693,25.32562077,19.38588931,0.038733315,5.512713621,-109.364676,14.53718,14.443713,14.729443
71.8512744,22.66331915,19.39873166,0.06973227,80.96905182,-43.01111329,16.310936,18.437605,14.956894
59.14882816,19.35408417,19.39903487,0.24164638,305.4826849,-112.8064597,14.154238,15.772314,12.921779
69.93639783,23.53259588,19.40165523,0.046800263,88.09087418,-45.47288862,15.672466,17.57644,14.373692
61.9371922,9.756051682,19.40337048,0.06464092,68.82291335,-18.05137207,11.960291,12.908383,10.820444
69.29169185,12.10546147,19.41889747,0.028290609,88.76563204,-10.60712266,14.798864,16.592148,13.526384
64.75339159,23.97293429,19.41999777,0.03420907,38.38318444,-388.9488325,14.127598,15.69347,12.912389
76.79219078,13.26970363,19.42028887,0.07566256,68.71009641,-18.76065682,14.904294,16.761265,13.617475
71.30518037,14.72397459,19.42565216,0.2609404,83.05079736,-22.87114082,18.6128,21.274477,17.082531
70.74408081,20.60466327,19.42636151,0.019645153,82.6315086,-38.74065895,13.766855,15.259261,12.574631
66.59090387,18.00015324,19.4275326,0.032498553,97.8577223,-29.73412677,14.301552,16.138481,13.015605
64.18155377,24.78822436,19.43472503,0.017950946,380.8310053,27.26247066,13.359422,14.736902,12.194783
64.18134867,24.7872673,19.43936671,0.015630541,382.124107,27.67131127,13.109989,14.440321,11.965933
63.09009734,14.55461853,19.46719464,0.041978966,-84.47810215,-279.9995947,15.63984,17.428617,14.370312
70.98065916,20.14458422,19.48387179,0.11844469,83.25499129,-43.26335657,17.28215,19.745445,15.8609
68.34946534,23.99070303,19.48791293,0.53909206,92.17436494,-55.50927655,12.343544,12.89201,10.506877
64.5971407,21.57914659,19.50527866,0.23915848,89.59457225,-16.3280564,5.553771,5.712453,5.314287
68.91382566,10.16061365,19.50606928,0.8276445,47.93717332,-31.40745251,4.1073446,4.292002,4.0185804
67.16628977,26.2199152,19.5200555,0.33092183,69.79929125,-38.1111943,10.367177,11.188402,9.4597025
67.40471772,19.6392556,19.52413815,0.019778851,-45.53548135,-59.70835677,9.142133,9.551387,8.564485
66.06454223,12.2472349,19.53082071,0.029761707,99.62091136,-12.87603976,14.668587,16.37052,13.418442
60.08095474,21.64459335,19.53718395,0.20777197,88.66723325,1.301105972,18.6081,18.9344,18.168648
76.54890451,12.56505763,19.5517972,0.025798205,-62.29410848,-69.72871992,14.138346,15.571933,12.967132
67.65959163,22.9078148,19.59280245,0.056673583,89.44028214,-43.03546858,11.911106,13.191652,10.784631
71.13218528,23.94086897,19.59558493,0.023907112,86.2093292,-48.60457105,14.2014265,15.8585,12.961791
76.32450928,19.47877088,19.60583363,0.18761177,215.2923301,-84.77517521,18.55271,19.108286,17.895086
61.0780369,14.96233174,19.62998132,0.061918,115.3135769,-174.4164971,15.171787,17.054539,13.862657
67.93265109,15.0410079,19.6532116,0.34727845,102.2210167,-12.15870218,11.476107,12.463258,10.437661
75.45617684,21.45948241,19.66369962,0.024552705,31.16557562,-191.8728171,14.511806,16.123781,13.290753
66.95828247,26.50337047,19.6653636,0.017618567,438.3147295,-143.3397781,13.122729,14.387799,12.003682
65.11560537,18.89705577,19.67296484,0.022342267,104.7194767,-32.56970443,13.988257,15.562533,12.774354
